engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,health_label
1,11,0.8270026355477382,-1.0317203547636702,0.0,-0.8018011034778201,-1.4309439375575241,-0.9214917108557175,1.3245141288444136,-0.6572157027682929,-0.7079384546054457,-1.4646053219572406,-0.018263555489909617,-1.1979390846715452,-0.16632259086434079,-0.21719160290313463,-0.7817097857218288,0.6845631171533854,1.7459371123136178,125,0
1,12,0.7355640503092773,0.6744438889704413,0.0,-1.241764893634535,-1.1601887999031544,-0.9759338164378011,1.301917066728107,-0.09370651645105259,-0.7188068658752964,-1.3522798163719911,0.5240832070997851,-1.058890236879873,-0.4981581444613406,-1.2890735817705232,-1.4274020061337036,1.3484927436602336,0.704811747816389,125,0
1,13,-0.8646111913637898,1.3569095864640859,0.0,0.7780688702667056,-1.3591775155286496,-0.9003815066504394,0.08167571244651707,0.32892537328367444,-0.8342837356176149,-0.603443112470346,0.5918765524235932,-0.22459715011086967,-0.8205576159655193,-0.7184697422739381,-0.1360175653099541,0.6292356482778277,-0.12938186721554254,125,0
1,14,0.41552900197466386,-0.008021808523203375,0.0,-0.6618126247915099,0.39583771408633384,-1.0859290909811936,1.2567229424954935,-0.09370651645105259,-0.8093769597908016,-0.37879210129987373,0.3478205092581304,-1.3369879324695406,-0.48872206236851956,-1.2197478816447889,-0.1360175653099541,2.0124223701670427,0.858162955009418,125,0
1,15,-0.8188918987445594,-1.0317203547636702,0.0,-0.5018257920074154,-1.0933155430126442,-0.7559432673510162,0.3076463336097126,0.18804807670756757,-0.5897444820457675,-0.90297779403102,1.4731900416318662,-0.22459715011086967,-0.8488658622439348,-0.5931502074312373,-1.4274020061337036,0.9612004615312519,0.5570033553412,125,0
1,16,0.27837112411697235,1.698142435210908,0.0,-1.1017764149482248,-0.4147966438306293,-0.4926212464744247,0.6466022653546986,-0.6572157027682929,-0.7201654172840586,-1.1276288052014922,0.10376446609282178,-0.36364599790254193,-0.40065196283569793,-1.2944063279340776,-0.7817097857218288,0.8505455237800975,1.5269959309597052,125,0
1,17,0.09549395364005042,0.6744438889704413,0.0,-0.20185048053678328,-0.9073752677560217,-0.9981550840223297,0.48842283054029473,-0.516338406192186,-0.4674748552598025,-1.57693082754249,0.6461112286825164,-0.7807925412902051,-0.3398416560153539,0.3214157596123606,-0.7817097857218288,-0.03469397822898123,0.38979511135362005,125,0
1,18,-1.4132427027945558,-0.3492546572700257,0.0,-0.12185706414473596,0.08430620027919955,-1.4236923582659724,0.9403640728669427,-0.6572157027682929,-0.7106555574229702,-1.2399543107867417,0.4698485308408618,-0.36364599790254193,-0.577840615467279,-1.049100004412183,-0.7817097857218288,0.40792577277555814,1.0068951499376075,125,0
1,19,1.4670727322169652,-1.0317203547636702,0.0,-1.781720454281309,-0.48330095576728554,-0.9537125488532978,0.9177670107505076,-0.7980929993508061,-0.5095899489305256,-0.5285594420801975,0.6461112286825164,-0.9198413890818774,-0.7665622573233662,-0.2678526914565467,-1.4274020061337036,-0.09002144710457813,0.523746467034258,125,0
1,20,-1.6875584585099388,0.33321104022361897,0.0,0.7180738079724428,-1.5353314605086177,-0.4115136197909118,1.6295744674148112,-0.6572157027682929,-0.8759459788187506,-1.2025124755916674,0.8901672718479792,-1.058890236879873,-0.7361571039132181,-0.5638201035319008,-0.7817097857218288,1.1825103370335217,1.2221411214796158,125,0
1,21,-0.5445761430291765,0.33321104022361897,0.0,-0.6218159165954863,-0.7263281576377636,-1.2003686190414866,0.804781700168974,0.18804807670756757,-0.7740546231638072,-1.4646053219572406,1.3647206891138657,-0.22459715011086967,-0.5102153604687918,-0.9931061696952165,-0.7817097857218288,1.5144751502869458,0.18840617660613004,125,0
1,22,0.09549395364005042,-0.008021808523203375,0.0,0.17811824732566878,0.3925756039941157,-0.9292691545103189,0.29634780255155924,-0.7980929993508061,-0.1826319098955815,-1.1276288052014922,0.7952565883947094,-0.9198413890818774,-0.6994612291078718,-1.0331017659216144,-0.7817097857218288,0.5739081794022702,0.8267536716084445,125,0
1,23,1.558511317455426,-1.0317203547636702,0.0,-1.081778060850213,-0.38054448786230116,-1.5759080412199462,0.691796389587312,-0.6572157027682929,-0.8587376609747585,-1.090186970006418,0.14444047328701418,-0.6417436934922097,-0.8310421516242306,-0.483828911079105,-0.7817097857218288,0.6845631171533854,1.5380815603953526,125,0
1,24,-0.45313755779071546,1.0156767377172633,0.0,-0.6018175624974745,0.05005404431087142,-1.1248163092541248,0.13816836773728386,0.32892537328367444,-0.9728559793083148,-0.37879210129987373,0.971519286236364,-0.9198413890818774,-0.5175545354298801,-1.4143931166132715,-0.7817097857218288,1.0165279304068096,0.7380686361232983,125,0
1,25,1.0555990986438906,-1.3729532035104928,0.0,0.17811824732566878,0.5834090443890284,-1.0603746332589894,0.7143934517036187,-1.0798475925094264,-0.5018914909477044,-0.6783267828605211,1.554542056020251,-1.058890236879873,-0.37444062368901515,-1.3450674164874898,-0.1360175653099541,0.7398905860289823,1.284959688281563,125,0
1,26,0.004055368401589443,0.6744438889704413,0.0,-1.0417813526541895,-0.23538058875848025,-1.4292476751620982,0.8386772933434341,-0.3754611096096727,-0.8211510719998272,-1.0527451348113437,1.1748993222074802,-0.5026948457005375,-0.6606684471707928,-0.43050144944389196,0.5096746551019206,0.24194336614884604,1.1565511473187322,125,0
1,27,-0.5445761430291765,-1.3729532035104928,0.0,-0.4818274379091762,-0.008663937349093176,-0.7881641053485966,0.7934831691108206,-1.0798475925094264,-0.7826587820858033,-0.6408849476654468,0.7952565883947094,0.4706470888664613,-0.4798102070586436,-1.001105288940477,-0.1360175653099541,0.9612004615312519,1.4549393396280466,125,0
1,28,-1.0932076544599423,1.698142435210908,0.0,-0.6618126247915099,-1.2531589375314842,-1.089262281118869,1.482693563658689,0.32892537328367444,-0.6975228938051823,-0.4911176068851231,1.568100725085136,-0.22459715011086967,-0.8624957586002213,-0.2625199452930396,-2.073094226545578,1.0718553992823672,-0.05178246116607655,125,0
1,29,0.5526868798323552,-0.3492546572700257,0.0,-1.5417402051049398,-0.9285789833554772,-0.8826044925828115,0.9968567281577094,-0.6572157027682929,-0.6689933142218345,-1.1276288052014922,1.3511620200491348,-0.5026948457005375,-0.5605411316304245,-0.61981393824882,-0.1360175653099541,0.6292356482778277,0.6466121932792813,125,0
1,30,-1.0017690692214813,-0.008021808523203375,0.0,-0.9617879362619147,0.4888078517146266,-1.4281366117828729,1.1324391008556782,-0.3754611096096727,-0.8886257919668686,-0.5285594420801975,1.052871300624903,-1.3369879324695406,-0.3089122758223083,-0.950444200387065,-2.073094226545578,1.2931652747846367,1.1205228516529193,125,0
1,31,0.6441254650708162,1.698142435210908,0.0,-1.3217583100265824,-1.0345975613526426,-1.3370294146863084,0.8612743554597407,-0.23458381303356585,-0.29267457400285113,-0.4911176068851231,0.7274632430710554,-0.5026948457005375,-0.9683895687528424,-0.8464556501984398,-0.7817097857218288,0.6845631171533854,0.4212043947545936,125,0
1,32,0.2326518314977419,-1.0317203547636702,0.0,-0.7018093329875337,0.13976207184698303,-0.9526014854740726,1.7990524332873683,-0.7980929993508061,-0.6463507907429582,-1.090186970006418,0.6867872358767089,-0.36364599790254193,-0.7366813306961632,-0.7291352346009996,-0.7817097857218288,1.127182868157964,1.9417832323432678,125,0
1,33,-1.9161549216060907,-1.3729532035104928,0.0,0.05812812273759782,-0.346292331893973,-0.722611365974236,1.4036038462516156,-0.7980929993508061,-0.8202453710607347,-0.9778614644211685,0.6732285668119781,-0.22459715011086967,-0.4892462891514646,-1.7823526018961133,-0.7817097857218288,0.07596095952213396,0.5625461700590074,125,0
1,34,0.6898447576900467,-0.3492546572700257,0.0,-0.2818438969290579,-1.476613478848616,-0.9392687249233453,1.0533493834484762,-0.9389702959269131,-0.8505863525224322,-0.2664665957146243,0.38849651645247696,-0.0855483023128742,-0.8986674066226702,-0.19319424516725797,-0.7817097857218288,-0.03469397822898123,0.18009195452941915,125,0
1,35,0.1412132462592809,0.6744438889704413,0.0,-0.4818274379091762,-0.08532352451629494,-0.659280753358351,1.0533493834484762,-0.7980929993508061,-0.8822858853928096,-0.865535958835919,0.456289861776131,-1.1979390846715452,-0.18781588896461301,0.022781974455252908,-1.4274020061337036,1.7357850257892156,1.1704081841132834,125,0
1,36,-0.17882180207533252,-0.690487506016848,0.0,-0.2818438969290579,-1.4358371026958514,-0.3770706550349064,1.3132155977862603,-1.2207248890855331,-0.9366279417421457,-1.090186970006418,1.2291339984665577,-0.7807925412902051,-0.5909462850406204,-0.46783067258853633,-0.7817097857218288,0.24194336614884604,1.3034357373409862,125,0
1,37,-0.17882180207533252,-0.008021808523203375,0.0,-1.3817533723206177,-1.861542469730734,-1.114816738841073,1.4262009083679223,-0.3754611096096727,-0.4439266308417514,-0.9404196292260942,1.188457991272211,-0.7807925412902051,-0.6187303045360908,-0.7451334730915683,-0.7817097857218288,0.9612004615312519,1.3440830452716386,125,0
1,38,-0.8188918987445594,-0.690487506016848,0.0,-1.501743496908916,-0.150565726360733,-1.0481529360875126,1.5052906257751242,-0.23458381303356585,-0.4516250888245726,-1.0153032996162428,1.3647206891138657,-0.22459715011086967,-0.37444062368901515,-0.7024715037833694,-0.7817097857218288,1.3484927436602336,1.7283848657071954,125,0
1,39,-1.3675234101753253,-0.3492546572700257,0.0,-1.3417566641245942,-1.1928099008253734,-0.9159363939595917,0.6804978585291587,-1.0798475925094264,-0.610575603646294,-1.57693082754249,1.1071059768838263,-0.6417436934922097,-0.6260694794971314,-0.7504662192550754,-0.7817097857218288,-0.6432961358602327,0.7408400434822348,125,0
1,40,0.004055368401589443,-1.3729532035104928,0.0,-0.8817945198698675,-1.3771191210358869,-0.7959415490031727,1.3584097220190021,-0.516338406192186,-0.5553278463578656,-0.7906522884457705,0.5783178833588624,-1.1979390846715452,-0.6669591685659908,-1.699695036361564,-0.7817097857218288,0.13128842839773086,0.8055062151901177,125,0
1,41,1.5127920248361955,1.3569095864640859,0.0,-0.5618208543014509,0.12834468652418227,-0.6359484223945974,0.3980345820750679,-0.516338406192186,-0.7360151837192885,-1.6892563331277128,0.8901672718479792,-0.9198413890818774,-0.29737928659775453,-0.1372004104503388,-0.7817097857218288,1.7357850257892156,1.4290728709449132,125,0
1,42,0.2326518314977419,-1.3729532035104928,0.0,-1.1217747690462367,-0.9563069191393317,-0.8392730207929795,0.6466022653546986,-0.23458381303356585,-0.3705648547702383,-0.19158292532444912,1.1071059768838263,-0.6417436934922097,-0.6748225703099766,-0.758465338500336,-0.7817097857218288,1.0165279304068096,0.787953968583695,125,0
1,43,-1.230365532317634,1.698142435210908,0.0,-0.8817945198698675,0.1625968424925104,-0.3204064226943724,0.35284045784232604,-0.9389702959269131,-0.33343111626489436,-0.8280941236408448,1.7985980991857138,-0.0855483023128742,-0.8666895728636868,-0.942445081141757,-0.7817097857218288,0.9612004615312519,0.23182489189575167,125,0
1,44,-0.04166392421764104,0.6744438889704413,0.0,-1.501743496908916,-0.5844263686261237,-0.8592721616190577,0.8838714175760475,-0.7980929993508061,-0.8320194832696779,-0.3413502661047728,1.2020166603369418,-1.3369879324695406,-0.6449416436827735,-0.5878174612677302,-0.7817097857218288,1.3484927436602336,1.7145278289126442,125,0
1,45,-0.5902954356484069,-0.008021808523203375,0.0,-0.30184225102706974,-1.3216632494681033,-1.0859290909811936,0.5223184237148832,-0.23458381303356585,-0.22293560168795495,-0.3413502661047728,0.42917252364666936,-0.6417436934922097,-0.8095488535239107,-0.8597875156072076,-0.1360175653099541,-0.14534891598013572,0.9662478420069225,125,0
1,46,0.1412132462592809,0.33321104022361897,0.0,-0.5018257920074154,-0.3642339374012102,-0.8514947179644815,0.4432287063076813,-0.516338406192186,-0.22021849887051287,-1.277396145981816,0.822373926524171,-0.22459715011086967,-0.7885797822065835,-1.1850850315818982,-0.1360175653099541,0.6292356482778277,0.7833349563188556,125,0
1,47,0.004055368401589443,1.698142435210908,0.0,-0.9417895821639028,-1.6641848091513476,-0.6715024505298279,1.1437376319138315,-0.516338406192186,-0.5978957904980937,-1.2025124755916674,0.5783178833588624,-0.6417436934922097,-0.9196364779399973,-1.1957505239089596,-0.7817097857218288,0.9612004615312519,1.8253841232690524,125,0
1,48,0.8727219281669687,0.33321104022361897,0.0,-1.5817369133009633,-0.328350726386773,-1.0859290909811936,0.7369905138199254,-0.23458381303356585,-0.9049284088716859,-0.5285594420801975,0.6732285668119781,-0.5026948457005375,-0.7214787539910891,-0.12120217195977014,-0.7817097857218288,0.6845631171533854,0.6955737232866774,125,0
1,49,-0.6360147282676374,1.698142435210908,0.0,-0.9017928739678792,-1.006869625568788,-1.2414779640728684,0.9742596660414028,-0.3754611096096727,-0.6612948562390132,-1.2025124755916674,-0.05893956268410203,-0.7807925412902051,-0.4336782501605239,-0.7211361153556917,-0.7817097857218288,1.3484927436602336,1.478958203405277,125,0
1,50,-1.4589619954137862,-0.3492546572700257,0.0,0.17811824732566878,-0.33161283647899115,-0.5903948238463402,0.6240052032382635,-0.516338406192186,-0.7536763520327857,-0.2664665957146243,1.2426926675312884,-0.0855483023128742,-0.8624957586002213,-0.8144591732173025,-0.7817097857218288,0.18661589727328845,1.116827641841015,125,0
1,51,-0.45313755779071546,1.0156767377172633,0.0,0.2581116637177161,-0.8127740750816199,-0.9459351051986964,0.40933311313322124,-1.0798475925094264,-0.8220567729390019,-1.57693082754249,0.6732285668119781,-0.6417436934922097,-0.49239164984908756,0.22009358250548897,-0.1360175653099541,0.6845631171533854,0.696497525739678,125,0
1,52,0.8270026355477382,-0.3492546572700257,0.0,0.15811989322765696,-1.1014708182431898,-1.4848008441234068,-0.3702655298801309,-0.7980929993508061,-0.41811415407584557,-1.764140003517888,0.9308432790421716,-0.36364599790254193,-0.5731225744208686,0.31341664036709993,-1.4274020061337036,1.0165279304068096,0.45353748060853505,125,0
1,53,0.9641605134054296,-0.3492546572700257,0.0,-0.1418554182427478,-1.7457375614568766,-0.7414994434210891,0.8951699486342009,-0.6572157027682929,-0.6381994822905495,-0.9404196292260942,0.7410219121357862,-0.5026948457005375,-0.49134319628319734,-0.009214502525837012,-0.7817097857218288,0.4632532416511157,0.8110490299079577,125,0
1,54,-0.08738321683687154,1.698142435210908,0.0,-0.5218241461054272,0.3371197324263322,-0.8592721616190577,0.6579007964128519,-0.7980929993508061,-0.4054343409276452,-0.603443112470346,1.3918380272434814,-0.5026948457005375,-0.7235756611228218,-0.61981393824882,-0.7817097857218288,0.7952180549045399,-0.5072170704802914,125,0
1,55,0.41552900197466386,-0.008021808523203375,0.0,-0.541822500203439,-0.9090063228021309,-0.8170517532084761,1.2228273493210335,-0.7980929993508061,-0.7382794360671432,-0.5285594420801975,0.9444019481069024,-1.058890236879873,-0.5060215462053264,-0.9344459618964963,-0.7817097857218288,1.3484927436602336,0.6188981196901793,125,0
1,56,0.32409041673620287,-0.690487506016848,0.0,-0.38183566741911706,-0.68392072643889,-0.9081589503050155,0.691796389587312,-1.2207248890855331,-1.03353794223171,-1.0527451348113437,1.4460727035024046,-0.7807925412902051,-0.43787206442398935,-1.0650982429027043,-1.4274020061337036,-0.7539510736113871,0.4720135296679583,125,0
1,57,-1.5046812880330167,-0.008021808523203375,0.0,-1.1017764149482248,-1.1177813687042808,-0.6826130843221048,0.05907865033008192,-0.6572157027682929,-0.6540492487257794,-0.9404196292260942,0.2800271639344764,-0.22459715011086967,-0.4336782501605239,-0.4225023301986313,-0.7817097857218288,0.13128842839773086,0.6188981196901793,125,0
1,58,-0.6360147282676374,0.33321104022361897,0.0,-1.5617385592029516,-0.010294992395202273,-1.2159235063506642,0.8725728865178941,-0.09370651645105259,-0.6753332207958934,-1.0527451348113437,1.0799886387543647,-0.7807925412902051,-0.6119153563579476,-0.2731854376200538,-2.073094226545578,0.6292356482778277,-0.0037447336116155387,125,0
1,59,-0.2702603873137934,0.6744438889704413,0.0,-0.7018093329875337,1.01074546647002,-0.602616521017817,1.4149023773097689,-0.3754611096096727,-0.6875601834745064,-1.0527451348113437,-0.12673290800775605,-1.058890236879873,-0.783337514377228,0.14543513621620022,-0.7817097857218288,0.5739081794022702,1.4290728709449132,125,0
1,60,-0.45313755779071546,-0.690487506016848,0.0,-0.6818109788895218,-1.267838432946466,-0.6515033097037749,0.7143934517036187,-0.516338406192186,-0.6137455569333236,-0.4911176068851231,1.4596313725671355,-0.9198413890818774,-0.5694529869403006,-1.449055966676115,-0.1360175653099541,0.40792577277555814,0.8988102629401031,125,0
1,61,0.1869325388785114,1.698142435210908,0.0,-1.1617714772422603,-1.137354029257627,-0.37929278179335674,0.8160802312271274,0.18804807670756757,-0.6640119590564553,-0.865535958835919,1.2562513365960193,-0.0855483023128742,-0.6339328812411649,-0.41983595711687777,-1.4274020061337036,0.40792577277555814,0.6844880938510628,125,0
1,62,0.1869325388785114,0.33321104022361897,0.0,-1.0217829985561775,-1.4570408182953067,-1.0437086825706121,1.2228273493210335,0.04717078012505431,-0.5263454163048479,-0.9778614644211685,1.052871300624903,0.053500545478798074,-0.601430820699284,-0.9344459618964963,-1.4274020061337036,1.1825103370335217,-0.17557198986403497,125,0
1,63,0.6898447576900467,0.6744438889704413,0.0,-0.16185377234075962,0.2637222553513857,-1.505911048328685,0.1268698366791305,-0.516338406192186,-0.6920886881702981,-0.11669925493430057,0.1986751495459374,-1.1979390846715452,-0.68268597205401,-0.17186326051318224,0.5096746551019206,-0.2560038537312509,0.4978799983510917,125,0
1,64,0.7812833429285077,0.6744438889704413,0.0,-0.9017928739678792,-0.9807727448310053,-0.9803780699547271,0.57881107900565,0.04717078012505431,-0.9769316335345191,-0.3413502661047728,0.5512005452294008,-0.7807925412902051,-0.8179364820508892,-0.9477778273053115,-1.4274020061337036,0.6292356482778277,0.8710961893510012,125,0
1,65,0.004055368401589443,1.698142435210908,0.0,-0.8018011034778201,-0.9465205888626772,-0.6326152322569218,0.6804978585291587,-0.9389702959269131,-0.9615347175688767,0.07050992104112402,0.1715578114164758,0.4706470888664613,-0.5668318530256704,-0.0412109795069743,-0.7817097857218288,0.4632532416511157,0.7898015734896309,125,0
1,66,-0.31597967993302395,-1.3729532035104928,0.0,-0.36183731332110525,-0.32998178143288204,-1.0459308093290622,0.7143934517036187,-0.516338406192186,-0.26233359254115357,-1.5020471571523148,0.4698485308408618,-0.6417436934922097,-0.8090246267410133,-1.3610656549780584,-1.4274020061337036,0.7398905860289823,0.2355201017076232,125,0
1,67,0.7355640503092773,-1.3729532035104928,0.0,-0.7018093329875337,-0.0494403135018577,-0.6570586265999008,1.0646479145066297,0.04717078012505431,-0.6794088750220978,-0.5660012772752717,1.6630114085382517,-0.22459715011086967,-0.5075942265541616,-1.323736431833414,-0.1360175653099541,0.8505455237800975,0.011959908088871232,125,0
1,68,-0.8188918987445594,-0.008021808523203375,0.0,-0.34183895922309343,-1.3803812311281052,-0.501509753508226,0.7595875759362322,0.04717078012505431,-0.6096699027071193,-0.6783267828605211,0.41561385458193856,-0.36364599790254193,-0.5956643260869833,-0.4784961649155505,-0.7817097857218288,0.7398905860289823,0.25584375567294937,124,0
1,69,-1.0017690692214813,1.698142435210908,0.0,-0.4818274379091762,0.02885032871145315,-0.854827908102157,1.448797970484229,-0.3754611096096727,-0.6635591085868678,-0.4911176068851231,1.0935473078190954,0.053500545478798074,-0.7665622573233662,-0.345177510827589,-0.7817097857218288,1.0165279304068096,0.7805635489599192,123,0
1,70,-0.224541094694563,0.6744438889704413,0.0,-0.9217912280658911,-1.0606944420904252,-0.6837241477013299,0.725691982761772,0.18804807670756757,-0.5349495752268439,-0.4911176068851231,0.7003459049414397,0.3315982410684658,-0.7020823630225496,-0.37984036089047984,-0.7817097857218288,0.24194336614884604,1.492815240199828,122,0
1,71,0.7355640503092773,-1.0317203547636702,0.0,-0.9417895821639028,-1.6495053137363287,-0.6492811829453246,0.7821846380525388,-0.9389702959269131,-0.8673418198967545,-0.90297779403102,0.41561385458193856,-0.0855483023128742,-0.496585464112553,-0.5104926418966879,-1.4274020061337036,-0.09002144710457813,0.9089720899227827,121,0
1,72,-0.7731726061253288,0.33321104022361897,0.0,-0.541822500203439,-1.8387076990851694,-0.23596560587318405,0.4432287063076813,-0.3754611096096727,-0.4901173787386788,-1.0153032996162428,0.754580581200517,-0.0855483023128742,-0.5138849479493598,-1.2544107317076798,-1.4274020061337036,0.13128842839773086,0.17362533735861116,120,0
1,73,-0.5445761430291765,-0.690487506016848,0.0,-0.7818027493798083,0.24741170489025766,-1.2225898866260152,0.57881107900565,-0.9389702959269131,-0.7065799031967658,-0.9404196292260942,0.8494912646536327,0.053500545478798074,-0.7288179289521297,-1.0171035274310458,-1.4274020061337036,1.1825103370335217,0.9958095205019603,119,0
1,74,1.2384762691208127,0.33321104022361897,0.0,0.5580869751883482,-0.9579379741854409,-0.8281623870007278,0.7482890448780788,-0.3754611096096727,-0.8782102311666052,0.14539359143127256,1.1342233150132879,-1.754134475857204,-0.5809859761648543,-0.7637980846638431,-0.7817097857218288,-0.09002144710457813,0.8526201402916107,118,0
1,75,0.41552900197466386,-1.3729532035104928,0.0,-1.4417484346146532,-1.3379737999292314,-1.56813059756537,0.2624522093770992,-0.3754611096096727,-1.0380664469275016,-1.2025124755916674,0.4834071999055926,0.19254939327679355,-0.7141395790300007,0.5320592330713644,-0.7817097857218288,0.40792577277555814,0.5764032068535584,117,0
1,76,-0.681734020886868,0.6744438889704413,0.0,-0.9417895821639028,-0.2141768731590249,-1.1103724853241725,0.3302433957260193,-1.0798475925094264,-0.393660228718702,-0.37879210129987373,0.22579248767555316,-0.9198413890818774,-0.38335247899889113,-1.134423943028486,-2.073094226545578,1.127182868157964,1.4142920316973615,116,0
1,77,1.0098798060246603,1.3569095864640859,0.0,-0.2618455428310461,-0.6888138915772173,-0.8848266193412617,1.4036038462516156,-0.516338406192186,-0.8514920534615247,-0.4911176068851231,0.25290982580501475,-0.22459715011086967,-0.4457354661679751,0.2894192826312233,-0.1360175653099541,0.9612004615312519,-0.1358484843863505,115,0
1,78,1.8328270731708092,0.6744438889704413,0.0,-1.3817533723206177,-1.592418387122473,-0.5370637816434818,0.11557130562097714,-0.23458381303356585,-1.0358021945795646,-0.5285594420801975,1.1748993222074802,0.8877936322478013,-0.5159818550810925,-1.6756976786256872,-0.7817097857218288,0.3525983039000005,0.5440701209996169,114,0
1,79,1.0098798060246603,-0.690487506016848,0.0,-1.1217747690462367,-1.315139029283667,-0.5559518590903096,0.45452723736583467,-0.7980929993508061,-0.7871872867815127,-0.7157686180555954,0.5918765524235932,0.4706470888664613,-0.43787206442398935,-0.7717972039091511,0.5096746551019206,0.4632532416511157,0.20688222566555328,113,0
1,80,-0.08738321683687154,-1.3729532035104928,0.0,-1.481745142810677,0.23436326452138487,-1.705902456589417,0.6127066721801101,-0.516338406192186,-0.9769316335345191,0.3700446026017714,0.14444047328701418,0.053500545478798074,-0.4766648463610684,-0.4971607764878727,-0.7817097857218288,0.40792577277555814,0.6613930325268003,112,0
1,81,-0.8188918987445594,-1.3729532035104928,0.0,0.09812483093362147,-0.9302100384015862,-0.765942837764068,0.57881107900565,0.04717078012505431,-0.9026641565238313,-0.416233936494948,0.3342618401933996,-0.6417436934922097,-0.7801921536796527,-0.4651642995067828,-0.7817097857218288,-0.2560038537312509,0.7694779195243047,111,0
1,82,-0.5445761430291765,0.33321104022361897,0.0,-1.2817616018305587,-0.23701164380458933,-1.0848180276019683,0.9177670107505076,0.04717078012505431,-0.7708846698767777,-1.090186970006418,0.7274632430710554,-0.9198413890818774,-0.5091669069029493,-1.1610876738460687,-0.1360175653099541,0.40792577277555814,-0.17002917514622767,110,0
1,83,0.1869325388785114,1.698142435210908,0.0,-0.041863647752688665,-0.4033792585078656,-0.2837413311798914,0.13816836773728386,-0.23458381303356585,-0.7319395294930842,-1.2025124755916674,0.7003459049414397,-0.6417436934922097,-0.6517565918609167,-0.7824626962361653,-1.4274020061337036,-0.09002144710457813,0.34822400096996703,109,0
